name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2024-08-24,57.3,36.8,46.7,0,0,33.7,37.3,73,0.228,4.8,2,,,,,14.8,231.5,1019.6,41.6,8.8,,,,,2024-08-24T06:33:30,2024-08-24T17:38:46,0.65,Partially cloudy,,partly-cloudy-day,
australia,2024-08-25,57.5,35,46.1,0,0,32.3,35.7,70.2,0.244,0,0,,,,,16.6,231.5,1019.6,36.4,9,,,,,2024-08-25T06:32:13,2024-08-25T17:39:31,0.69,Partially cloudy,,partly-cloudy-day,
australia,2024-08-26,58.4,35.3,46.5,0,0,31.4,36.2,71.2,0.142,0,0,,,,,15.4,225.1,1020,37.9,9.1,,,,,2024-08-26T06:30:55,2024-08-26T17:40:15,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-08-27,58.6,35.5,46.3,0,0,30.8,36.4,71.8,0.071,0,0,,,,,15.2,222.2,1020.4,35,9,,,,,2024-08-27T06:29:37,2024-08-27T17:40:59,0.76,Partially cloudy,,partly-cloudy-day,
australia,2024-08-28,59.6,34.8,46.3,0,0,30.1,35.9,70.7,0.063,0,0,,,,,13.4,209.5,1021.8,28.4,9.1,,,,,2024-08-28T06:28:18,2024-08-28T17:41:44,0.79,Partially cloudy,,partly-cloudy-day,
australia,2024-08-29,59.4,34.8,47.4,0,0,31.5,37.7,72,0.087,0,0,,,,,16.1,210.7,1021.6,35.9,9.3,,,,,2024-08-29T06:26:58,2024-08-29T17:42:28,0.83,Partially cloudy,,partly-cloudy-day,
australia,2024-08-30,59.4,36.8,48.3,0,0,33.3,37.5,69.1,0.142,0,0,,,,,17.2,225.2,1020.3,39.8,8.8,,,,,2024-08-30T06:25:37,2024-08-30T17:43:12,0.86,Partially cloudy,,partly-cloudy-day,
australia,2024-08-31,59.3,36.8,47.9,0,0,33.5,38.6,72.2,0.126,0,0,,,,,18.1,246.6,1018.5,39.3,8.6,,,,,2024-08-31T06:24:16,2024-08-31T17:43:56,0.9,Partially cloudy,,partly-cloudy-day,
australia,2024-09-01,60.7,35.9,47.9,0,0,33,36.9,68.9,0.051,0,0,,,,,15.2,211.4,1019.3,31.1,9,,,,,2024-09-01T06:22:54,2024-09-01T17:44:40,0.93,Partially cloudy,,partly-cloudy-day,
australia,2024-09-02,60.5,35.3,47.9,0,0,32.8,37.7,71.2,0.15,4.8,2,,,,,14.3,208.7,1019.3,31.5,9.2,,,,,2024-09-02T06:21:32,2024-09-02T17:45:24,0.97,Partially cloudy,,partly-cloudy-day,
australia,2024-09-03,61.2,38.4,49.5,0,0,35.1,38.2,68.9,0.138,0,0,,,,42.5,16.8,224.1,1018.7,37.6,9.2,,,,,2024-09-03T06:20:09,2024-09-03T17:46:08,0,Partially cloudy,,partly-cloudy-day,
australia,2024-09-04,60.3,37.8,49.2,0,0,34.2,38.2,69.5,0.13,0,0,,,,38,19,231.7,1019.8,37.9,8.9,,,,,2024-09-04T06:18:46,2024-09-04T17:46:52,0.03,Partially cloudy,,partly-cloudy-day,
australia,2024-09-05,60,38.4,49,0,0,35.1,38.2,69.8,0.118,0,0,,,,39.1,17.4,214.1,1019.5,39.4,9.3,,,,,2024-09-05T06:17:23,2024-09-05T17:47:36,0.07,Partially cloudy,,partly-cloudy-day,
australia,2024-09-06,58.6,38.4,48.5,0,0,35.1,39.1,73,0.087,0,0,,,,,16.1,223.6,1018.7,44.4,9.1,,,,,2024-09-06T06:15:58,2024-09-06T17:48:20,0.1,Partially cloudy,,partly-cloudy-day,
australia,2024-09-07,58.7,38.2,48.5,0,0,35.5,39.3,72.9,0.185,0,0,,,,39.1,17.7,222.9,1017.5,45.9,8.6,,,,,2024-09-07T06:14:34,2024-09-07T17:49:04,0.13,Partially cloudy,,partly-cloudy-day,
australia,2024-09-08,58.6,39.6,49,0,0,34.8,38.9,71,0.15,0,0,,,,35.8,17.2,230.9,1017.7,38.9,8.9,,,,,2024-09-08T06:13:09,2024-09-08T17:49:48,0.17,Partially cloudy,,partly-cloudy-day,
australia,2024-09-09,59.4,38,49,0,0,34.2,38.6,70.2,0.079,0,0,,,,33.3,17.4,238,1017,39.2,8.7,,,,,2024-09-09T06:11:44,2024-09-09T17:50:32,0.2,Partially cloudy,,partly-cloudy-day,
australia,2024-09-10,60.3,38,49.4,0,0,33.3,38.4,68.2,0.201,0,0,,,,21.9,18.1,237.3,1017.2,31.9,8.9,,,,,2024-09-10T06:10:18,2024-09-10T17:51:16,0.23,Partially cloudy,,partly-cloudy-day,
australia,2024-09-11,61.1,36.8,48.8,0,0,34.1,37.5,68.3,0.087,0,0,,,,,18.1,231.2,1018.2,29.7,9.2,,,,,2024-09-11T06:08:52,2024-09-11T17:52:00,0.25,Partially cloudy,,partly-cloudy-day,
australia,2024-09-12,62.3,36.2,49.5,0,0,34.2,37.1,66.2,0.154,0,0,,,,,17.2,236,1018.7,21.7,9.1,,,,,2024-09-12T06:07:26,2024-09-12T17:52:44,0.3,Partially cloudy,,partly-cloudy-day,
australia,2024-09-13,63.9,36.8,50.6,0,0,32.4,37.1,65.1,0.067,0,0,,,,34.4,17.2,233.6,1018.6,24.2,9.1,,,,,2024-09-13T06:06:00,2024-09-13T17:53:28,0.33,Partially cloudy,,partly-cloudy-day,
australia,2024-09-14,63.2,37.3,50.1,0,0,34.2,38.4,68.3,0.13,0,0,,,,34.4,19.2,248.8,1017.3,33,8.6,,,,,2024-09-14T06:04:33,2024-09-14T17:54:12,0.37,Partially cloudy,,partly-cloudy-day,
australia,2024-09-15,63.4,38.4,51,0,0,35,37.7,64.9,0.122,0,0,,,,36.2,19.5,251.3,1016.8,32.3,9.4,,,,,2024-09-15T06:03:07,2024-09-15T17:54:56,0.4,Partially cloudy,,partly-cloudy-day,
australia,2024-09-16,62.3,39.1,51.2,0,0,35.1,38.7,66.2,0.138,0,0,,,,,18.8,247,1016.2,37.1,8.5,,,,,2024-09-16T06:01:40,2024-09-16T17:55:40,0.43,Partially cloudy,,partly-cloudy-day,
australia,2024-09-17,60.2,38.7,49.2,0,0,34.6,38.9,70.9,0.272,0,0,,,,31.1,17.2,232,1016.7,40.4,8.3,,,,,2024-09-17T06:00:13,2024-09-17T17:56:25,0.47,Partially cloudy,,partly-cloudy-day,
australia,2024-09-18,62.3,40,51.2,0,0,34.8,38.6,65.9,0.091,0,0,,,,,17.2,226.4,1017.2,34.2,8.9,,,,,2024-09-18T05:58:46,2024-09-18T17:57:09,0.5,Partially cloudy,,partly-cloudy-day,
australia,2024-09-19,63.9,39.8,52.2,0,0,36.4,39.8,66.6,0.11,0,0,,,,,19.9,239.5,1017.3,35.1,8.8,,,,,2024-09-19T05:57:18,2024-09-19T17:57:54,0.53,Partially cloudy,,partly-cloudy-day,
australia,2024-09-20,64.8,38.4,51.9,0,0,35.9,38.7,65.2,0.035,0,0,,,,,16.3,214.1,1018.7,28.8,9.4,,,,,2024-09-20T05:55:51,2024-09-20T17:58:38,0.57,Partially cloudy,,partly-cloudy-day,
australia,2024-09-21,66.3,39.3,52.8,0,0,37.1,40.7,68,0.087,0,0,,,,30,16.6,221,1019.3,26.4,8.8,,,,,2024-09-21T05:54:24,2024-09-21T17:59:23,0.6,Partially cloudy,,partly-cloudy-day,
australia,2024-09-22,67.7,39.1,53.9,0,0,36.9,40.5,65.6,0.083,0,0,,,,21.9,17.9,226.2,1018.1,25.6,8.3,,,,,2024-09-22T05:52:57,2024-09-22T18:00:08,0.64,Partially cloudy,,partly-cloudy-day,
australia,2024-09-23,67.4,40.4,54.6,0,0,82.3,40.2,63.1,0.126,4.8,2,,,,32.2,19,233.2,1017,24.6,9.1,,,,,2024-09-23T05:51:29,2024-09-23T18:00:53,0.67,Partially cloudy,,partly-cloudy-day,
australia,2024-09-24,65.2,40.5,53.3,0,0,36.9,40,64.2,0.028,0,0,,,,35.8,18.8,226.5,1017.5,28.4,8.8,,,,,2024-09-24T05:50:02,2024-09-24T18:01:38,0.7,Partially cloudy,,partly-cloudy-day,
australia,2024-09-25,63.4,42.5,53.3,0,0,37.3,39.8,64.1,0.047,0,0,,,,30,18.1,221.4,1018,33.7,9.1,,,,,2024-09-25T05:48:35,2024-09-25T18:02:24,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-09-26,63.2,40.5,52.1,0,0,37.8,40,67.1,0.126,0,0,,,,27.7,17.2,204.4,1018.5,36.5,8.7,,,,,2024-09-26T05:47:08,2024-09-26T18:03:09,0.77,Partially cloudy,,partly-cloudy-day,
australia,2024-09-27,65.9,40.2,53.1,0,0,35.1,40.2,65.2,0.11,0,0,,,,32.2,18.6,224.9,1017.3,32.4,8.7,,,,,2024-09-27T05:45:42,2024-09-27T18:03:55,0.81,Partially cloudy,,partly-cloudy-day,
australia,2024-09-28,65.7,42.7,54.4,0,0,37.1,41.1,64.6,0.114,0,0,,,0.79,34.4,19.5,242.6,1014.8,33.7,8.5,,,,,2024-09-28T05:44:15,2024-09-28T18:04:41,0.84,Partially cloudy,,partly-cloudy-day,
australia,2024-09-29,64.1,41.3,53.1,0,0,37.5,38.7,62.1,0.22,0,0,,,1.57,30,19.9,247.3,1014,29.1,9.1,,,,,2024-09-29T05:42:49,2024-09-29T18:05:28,0.87,Partially cloudy,,partly-cloudy-day,
australia,2024-09-30,63.6,38.4,51.9,0,0,34.8,37.8,62.7,0.075,0,0,,,0.83,45,18.8,229.4,1017.3,25.2,9.5,,,,,2024-09-30T05:41:23,2024-09-30T18:06:14,0.91,Partially cloudy,,partly-cloudy-day,
australia,2024-10-01,64.5,40.4,53,0,0,36.6,39.1,64.5,0.209,0,0,,,2.76,,18.1,230.3,1017.5,30.6,8.4,,,,,2024-10-01T05:39:57,2024-10-01T18:07:01,0.94,Partially cloudy,,partly-cloudy-day,
australia,2024-10-02,68.8,41.3,55.1,0,0,79.4,40.4,62.8,0.185,0,0,,,0.39,,17.2,223.5,1018.1,26.9,8.9,,,,,2024-10-02T05:38:31,2024-10-02T18:07:48,0.98,Partially cloudy,,partly-cloudy-day,
australia,2024-10-03,68.1,42.2,55.3,0,0,79.4,41.4,65.6,0.28,0,0,,,1.06,,18.1,212.7,1017.5,29.5,8.6,,,,,2024-10-03T05:37:06,2024-10-03T18:08:35,0,Partially cloudy,,partly-cloudy-day,
australia,2024-10-04,67.2,43.2,55.1,0,0,80,42.3,66.8,0.165,0,0,,,2.24,,15.9,198,1018.3,35.9,8.5,,,,,2024-10-04T05:35:41,2024-10-04T18:09:23,0.04,Partially cloudy,,partly-cloudy-day,
australia,2024-10-05,68.6,43.4,56.4,0,0,80.7,42.2,63.7,0.15,0,0,,,1.1,25.5,17.7,210.8,1017.8,34.5,8.7,,,,,2024-10-05T05:34:17,2024-10-05T18:10:11,0.08,Partially cloudy,,partly-cloudy-day,
australia,2024-10-06,69.9,43.6,57.1,0,0,82.5,41.6,62.2,0.102,0,0,,,2.2,38,17.7,216.8,1015.8,31.3,8.8,,,,,2024-10-06T06:32:53,2024-10-06T19:10:59,0.11,Partially cloudy,,partly-cloudy-day,
australia,2024-10-07,65.4,41.6,54.2,0,0,79.1,41.3,65.4,0.094,0,0,,,0.87,20.8,18.6,224.7,1015.3,33.5,8.8,,,,,2024-10-07T06:31:29,2024-10-07T19:11:48,0.14,Partially cloudy,,partly-cloudy-day,
australia,2024-10-08,64.8,43.1,53.9,0,0,39.3,40.9,64.7,0.059,0,0,,,1.93,,18.1,214.7,1015.8,40.5,9.3,,,,,2024-10-08T06:30:06,2024-10-08T19:12:36,0.18,Partially cloudy,,partly-cloudy-day,
australia,2024-10-09,65.2,40.5,53,0,0,36,40.9,67.2,0.059,0,0,,,1.42,,15.9,194.9,1018.5,35,9.3,,,,,2024-10-09T06:28:44,2024-10-09T19:13:26,0.21,Partially cloudy,,partly-cloudy-day,
australia,2024-10-10,66.5,41.3,54.2,0,0,79.1,40.2,63.6,0.039,0,0,,,1.3,,16.8,209.8,1018.6,37.3,9.2,,,,,2024-10-10T06:27:22,2024-10-10T19:14:15,0.25,Partially cloudy,,partly-cloudy-day,
australia,2024-10-11,66.1,43.1,54.8,0,0,39.8,41.4,64.8,0.142,0,0,,,,,18.1,218.8,1017.9,38.4,8.9,,,,,2024-10-11T06:26:00,2024-10-11T19:15:05,0.25,Partially cloudy,,partly-cloudy-day,
australia,2024-10-12,67.7,40.5,54.9,0,0,80.7,41.3,64.5,0.15,0,0,,,1.97,,18.6,215.6,1017,36.2,9,,,,,2024-10-12T06:24:40,2024-10-12T19:15:55,0.32,Partially cloudy,,partly-cloudy-day,
australia,2024-10-13,67.9,44.7,56.4,0,0,83.9,43.8,66.7,0.193,0,0,,,0.91,,18.8,214.4,1015.7,46.3,8.3,,,,,2024-10-13T06:23:20,2024-10-13T19:16:46,0.35,Partially cloudy,,partly-cloudy-day,
australia,2024-10-14,65.9,46.5,56.2,0,0,84.1,43.8,66.8,0.161,0,0,,,2.13,,17.4,207.7,1016,46.2,8.6,,,,,2024-10-14T06:22:00,2024-10-14T19:17:37,0.38,Partially cloudy,,partly-cloudy-day,
australia,2024-10-15,68.6,44.9,56.9,0,0,80.3,42.9,63.6,0.118,0,0,,,0.12,,19.7,228,1016.3,36.1,9,,,,,2024-10-15T06:20:41,2024-10-15T19:18:28,0.42,Partially cloudy,,partly-cloudy-day,
australia,2024-10-16,68.4,44.1,56.9,0,0,83.2,40.7,59.3,0.075,0,0,,,0.91,20.8,19.7,211.2,1016.7,31.1,8.9,,,,,2024-10-16T06:19:23,2024-10-16T19:19:20,0.45,Partially cloudy,,partly-cloudy-day,
australia,2024-10-17,67.7,45,56.6,0,0,78.7,41.4,60.7,0.055,0,0,,,1.02,,18.3,204.3,1018.4,33.3,8.9,,,,,2024-10-17T06:18:06,2024-10-17T19:20:12,0.5,Partially cloudy,,partly-cloudy-day,
australia,2024-10-18,69.3,43.2,56.6,0,0,81.1,42.2,63.6,0.079,0,0,,,1.18,,16.8,207.3,1020.3,32,8.7,,,,,2024-10-18T06:16:50,2024-10-18T19:21:04,0.52,Partially cloudy,,partly-cloudy-day,
australia,2024-10-19,71.1,44.5,58.2,0,0,79.8,42.2,60.4,0.15,4.8,2,,,1.54,42.5,18.6,226.7,1019.5,23.8,8.9,,,,,2024-10-19T06:15:34,2024-10-19T19:21:57,0.55,Partially cloudy,,partly-cloudy-day,
australia,2024-10-20,71.3,44.5,58.2,0,0,80.9,43.4,63.5,0.13,0,0,,,0.71,,16.3,207.3,1019.4,32.2,8.7,,,,,2024-10-20T06:14:19,2024-10-20T19:22:51,0.59,Partially cloudy,,partly-cloudy-day,
australia,2024-10-21,71.3,44.7,58,0,0,81.1,43.1,62.9,0.047,0,0,,,1.69,,16.3,207.6,1018.5,35.5,9,,,,,2024-10-21T06:13:06,2024-10-21T19:23:44,0.62,Partially cloudy,,partly-cloudy-day,
australia,2024-10-22,69.5,46.7,57.8,0,0,81.2,44,64.7,0.106,0,0,,,0.39,21.9,16.8,199.9,1017,40.1,9.1,,,,,2024-10-22T06:11:53,2024-10-22T19:24:38,0.65,Partially cloudy,,partly-cloudy-day,
australia,2024-10-23,70.4,45.2,58.2,0,0,80.5,43.1,62.8,0.063,0,0,,,1.18,,16.8,208.7,1016.4,34.1,8.6,,,,,2024-10-23T06:10:41,2024-10-23T19:25:33,0.68,Partially cloudy,,partly-cloudy-day,
australia,2024-10-24,69.9,45.4,57.8,0,0,82.1,44,65.1,0.268,0,0,,,1.18,,17.9,206.4,1015.9,37.5,8.5,,,,,2024-10-24T06:09:30,2024-10-24T19:26:28,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-10-25,71.7,46.5,58.6,0,0,83,44.5,64.5,0.169,0,0,,,0.94,56.4,19.2,216.3,1014,35.9,8.6,,,,,2024-10-25T06:08:20,2024-10-25T19:27:23,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-10-26,69.5,46.5,57.8,0,0,80.7,43.1,62.8,0.161,0,0,,,0.79,39.8,19.5,219.9,1013.5,35.5,9,,,,,2024-10-26T06:07:11,2024-10-26T19:28:18,0.78,Partially cloudy,,partly-cloudy-day,
australia,2024-10-27,69.5,45.2,57.5,0,0,80.7,41.6,59.9,0.039,0,0,,,1.57,,19,215.1,1014.8,31.6,9.1,,,,,2024-10-27T06:06:04,2024-10-27T19:29:14,0.82,Partially cloudy,,partly-cloudy-day,
australia,2024-10-28,69.5,44.1,56.9,0,0,80.3,41.6,61.2,0.016,0,0,,,1.42,24.2,15.4,187.7,1016.3,33.2,9.1,,,,,2024-10-28T06:04:57,2024-10-28T19:30:11,0.85,Partially cloudy,,partly-cloudy-day,
australia,2024-10-29,70.1,45.9,58.4,0,0,78.9,44.1,63.4,0.067,0,0,,,1.97,,17.7,193,1016.1,31.4,9.1,,,,,2024-10-29T06:03:52,2024-10-29T19:31:07,0.88,Partially cloudy,,partly-cloudy-day,
australia,2024-10-30,73.1,45.8,59.6,0,0,80.7,43.8,62.2,0.075,0,0,,,,,18.1,209.4,1015.6,35.9,8.5,,,,,2024-10-30T06:02:48,2024-10-30T19:32:05,0.92,Partially cloudy,,partly-cloudy-day,
australia,2024-10-31,73.3,46.3,60.7,0,0,82.5,42.3,58.5,0.138,0,0,,,,,18.1,222,1015,26.6,8.8,,,,,2024-10-31T06:01:45,2024-10-31T19:33:02,0.95,Partially cloudy,,partly-cloudy-day,
australia,2024-11-01,74.2,47.2,60.7,0,0,84.5,44.3,60.3,0.091,0,0,,,,,18.1,201.5,1014.6,34.6,8.7,,,,,2024-11-01T06:00:43,2024-11-01T19:34:00,0,Partially cloudy,,partly-cloudy-day,
australia,2024-11-02,73.3,49.9,61.1,0,0,85.6,46.1,62,0.232,0,0,,,,40.9,17,201.1,1013.9,41.3,8.1,,,,,2024-11-02T05:59:43,2024-11-02T19:34:58,0.02,Partially cloudy,,partly-cloudy-day,
australia,2024-11-03,71.3,49.2,59.8,0,0,83.9,46.3,65.6,0.248,0,0,,,,35.8,19.5,199.1,1014.3,41.1,8.6,,,,,2024-11-03T05:58:44,2024-11-03T19:35:56,0.05,Partially cloudy,,partly-cloudy-day,
australia,2024-11-04,70.8,46.7,58.7,0,0,81.1,42.7,60.5,0.161,0,0,,,,31.1,17,194.1,1016,35.7,9.1,,,,,2024-11-04T05:57:46,2024-11-04T19:36:55,0.09,Partially cloudy,,partly-cloudy-day,
australia,2024-11-05,71,47.7,59.3,0,0,81.1,44,61.5,0.154,0,0,,,,,18.1,188.1,1015.5,37,8.8,,,,,2024-11-05T05:56:50,2024-11-05T19:37:53,0.12,Partially cloudy,,partly-cloudy-day,
australia,2024-11-06,71.3,50.4,60.2,0,0,82.1,46.3,64.4,0.197,0,0,,,,43.8,18.8,205.3,1014.1,45.7,8.8,,,,,2024-11-06T05:55:55,2024-11-06T19:38:53,0.16,Partially cloudy,,partly-cloudy-day,
australia,2024-11-07,71,47.6,59.6,0,0,81.6,46.5,66.3,0.169,0,0,,,,38,16.6,190.7,1014.8,39.9,8.9,,,,,2024-11-07T05:55:02,2024-11-07T19:39:52,0.19,Partially cloudy,,partly-cloudy-day,
australia,2024-11-08,72.8,48.1,60,0,0,83,45.2,63.7,0.327,0,0,,,,40.3,17.2,186.6,1015.5,38.4,8.7,,,,,2024-11-08T05:54:10,2024-11-08T19:40:51,0.23,Partially cloudy,,partly-cloudy-day,
australia,2024-11-09,74,48.6,61.2,0,0,83,45.4,61.9,0.154,0,0,,,,,17,196.6,1016.2,31.7,8.8,,,,,2024-11-09T05:53:20,2024-11-09T19:41:51,0.25,Partially cloudy,,partly-cloudy-day,
australia,2024-11-10,74,48.1,61.1,0,0,82.8,45.2,61.2,0.138,0,0,,,,,18.3,188.2,1016.4,35.6,8.8,,,,,2024-11-10T05:52:31,2024-11-10T19:42:51,0.3,Partially cloudy,,partly-cloudy-day,
australia,2024-11-11,73.1,47,60.3,0,0,81.6,44.9,63.4,0.248,0,0,,,,,16.1,179.9,1017.2,30.4,8.8,,,,,2024-11-11T05:51:44,2024-11-11T19:43:51,0.33,Partially cloudy,,partly-cloudy-day,
australia,2024-11-12,76.4,49.5,62.7,0,0,82.3,46.7,62.3,0.232,0,0,,,,40.3,17.4,213.6,1014.9,32.7,8.6,,,,,2024-11-12T05:50:58,2024-11-12T19:44:51,0.37,Partially cloudy,,partly-cloudy-day,
australia,2024-11-13,73.3,49.7,61.6,0,0,82.1,45.6,60.8,0.118,4.8,2,,,,,18.3,211.6,1014.1,29.9,8.8,,,,,2024-11-13T05:50:14,2024-11-13T19:45:51,0.4,Partially cloudy,,partly-cloudy-day,
australia,2024-11-14,75.3,50.1,62.9,0,0,84.3,46.5,60.8,0.232,0,0,,,,,17.9,218.9,1014.1,36.4,8.3,,,,,2024-11-14T05:49:32,2024-11-14T19:46:51,0.44,Partially cloudy,,partly-cloudy-day,
australia,2024-11-15,74.9,50.8,62.3,0,0,82.7,46.1,60.9,0.106,0,0,,,,,19,214.4,1013.6,35.8,8.6,,,,,2024-11-15T05:48:51,2024-11-15T19:47:52,0.47,Partially cloudy,,partly-cloudy-day,
australia,2024-11-16,72.1,47.9,59.8,0,0,85.7,45.2,63.4,0.098,0,0,,,,19.7,17.2,182.5,1015.2,36.4,8.9,,,,,2024-11-16T05:48:12,2024-11-16T19:48:52,0.5,Partially cloudy,,partly-cloudy-day,
australia,2024-11-17,74.2,49.4,61.1,0,0,80.9,45.6,61.3,0.102,0,0,,,,,17,171.8,1016.7,33,8.8,,,,,2024-11-17T05:47:35,2024-11-17T19:49:52,0.54,Partially cloudy,,partly-cloudy-day,
australia,2024-11-18,77.1,48.6,63.2,0,0,83.4,46.3,59.4,0.047,0,0,,,,33.3,17,175.3,1015.1,31.8,9.4,,,,,2024-11-18T05:47:00,2024-11-18T19:50:52,0.57,Partially cloudy,,partly-cloudy-day,
australia,2024-11-19,80.1,50.6,65.7,0,0,85.6,46.7,57.2,0.079,0,0,,,,,17.7,183.7,1015,35.1,9.2,,,,,2024-11-19T05:46:26,2024-11-19T19:51:52,0.6,Partially cloudy,,partly-cloudy-day,
australia,2024-11-20,80.1,51.2,65.7,0,0,85.4,48.1,59,0.24,0,0,,,,35.8,17,175.8,1015,33.7,8.6,,,,,2024-11-20T05:45:54,2024-11-20T19:52:51,0.63,Partially cloudy,,partly-cloudy-day,
australia,2024-11-21,78.5,52.6,65.6,0,0,84.8,48.3,60.2,0.177,0,0,,,,,18.1,186,1013.8,28.9,9.3,,,,,2024-11-21T05:45:24,2024-11-21T19:53:51,0.67,Partially cloudy,,partly-cloudy-day,
australia,2024-11-22,75.3,53.5,64.1,0,0,83.7,47.9,61.8,0.24,0,0,,,,36.2,18.1,189.2,1012.4,41.8,8.5,,,,,2024-11-22T05:44:56,2024-11-22T19:54:50,0.7,Partially cloudy,,partly-cloudy-day,
australia,2024-11-23,73.3,50.3,61.8,0,0,87,46.8,63.4,0.15,0,0,,,,39.1,17.4,175,1013.1,40.2,8.5,,,,,2024-11-23T05:44:30,2024-11-23T19:55:49,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-11-24,75.3,49.5,62.1,0,0,81.9,47.6,62.9,0.035,0,0,,,,32.2,16.3,179.8,1015.1,37.9,8.5,,,,,2024-11-24T05:44:06,2024-11-24T19:56:47,0.77,Partially cloudy,,partly-cloudy-day,
australia,2024-11-25,78.7,51.3,65.2,0,0,85,46.8,58.4,0.22,0,0,,,,35.8,17,189.2,1014.4,30.9,8.3,,,,,2024-11-25T05:43:43,2024-11-25T19:57:45,0.8,Partially cloudy,,partly-cloudy-day,
australia,2024-11-26,78.5,52.2,64.8,0,0,83,48.5,60.2,0.13,0,0,,,,43.2,18.6,192.1,1013.2,33,8.6,,,,,2024-11-26T05:43:23,2024-11-26T19:58:43,0.83,Partially cloudy,,partly-cloudy-day,
australia,2024-11-27,76.4,50.8,63.1,0,0,83.4,48.3,63.2,0.268,0,0,,,,,16.6,182.6,1014.6,38.9,8.8,,,,,2024-11-27T05:43:04,2024-11-27T19:59:40,0.86,Partially cloudy,,partly-cloudy-day,
australia,2024-11-28,78.9,53.3,65.6,0,0,83,48.8,61.3,0.189,0,0,,,,17.2,17.9,180.5,1013.7,35.5,8.7,,,,,2024-11-28T05:42:47,2024-11-28T20:00:36,0.9,Partially cloudy,,partly-cloudy-day,
australia,2024-11-29,78.2,54.2,65.9,0,0,83.6,48.6,60.1,0.213,0,0,,,,,16.8,190.9,1012,40,8.6,,,,,2024-11-29T05:42:33,2024-11-29T20:01:32,0.93,Partially cloudy,,partly-cloudy-day,
australia,2024-11-30,77.3,52.6,64.8,0,0,83.7,49,62.7,0.264,0,0,,,,31.5,17.7,196.5,1011.7,39.9,8.8,,,,,2024-11-30T05:42:20,2024-11-30T20:02:28,0.96,Partially cloudy,,partly-cloudy-day,
australia,2024-12-01,78.3,52.4,65.4,0,0,84.1,47.4,59,0.169,0,0,,,,37.1,19.7,199.6,1011.4,31.7,9.5,,,,,2024-12-01T05:42:09,2024-12-01T20:03:22,0,Partially cloudy,,partly-cloudy-day,
